experiment,scenario,run,backend,threads,block,cost,rebalance,city,link_cells,ticks,spawned,exited,parked,active,wall_ms,ms_per_tick,real_time_ratio,phase_a_ms,phase_b_ms,sync_ms,imbalance,window_imbalance,migration,repartitions,compile_ms,write_ms,state,sensor,exit,max_rss_kb,command
balance,M_uniform,3,rayon,16,64,-,0,128x128,32,7200,2226431,209504,1973828,43099,4593.700,0.63801,1567.4,2315.388,2268.261,2250.446,1.1956,1.0976,0.8987,0,0.000,0.491,60a8e001da9a7f7c,17772953456538336080,0,46372,"data/citysim-bench run --city 128x128 --load-state data/M_uniform_0700.state --duration 2h --peak 0 --floor 0.004 --edge 0 --backend rayon --threads 16 --window-log data/windows_M_uniform_rayon_16.log"
balance,M_uniform,1,static,24,64,-,0,128x128,32,7200,2226431,209504,1973828,43099,1485.044,0.20626,4848.3,700.355,750.867,22.119,1.3553,1.1620,0.0000,0,0.000,0.520,60a8e001da9a7f7c,17772953456538336080,0,46388,"data/citysim-bench run --city 128x128 --load-state data/M_uniform_0700.state --duration 2h --peak 0 --floor 0.004 --edge 0 --backend static --threads 24 --window-log data/windows_M_uniform_static_24.log"
balance,M_uniform,2,static,24,64,-,0,128x128,32,7200,2226431,209504,1973828,43099,1481.649,0.20578,4859.5,700.635,747.518,20.272,1.3572,1.1615,0.0000,0,0.000,0.484,60a8e001da9a7f7c,17772953456538336080,0,46392,"data/citysim-bench run --city 128x128 --load-state data/M_uniform_0700.state --duration 2h --peak 0 --floor 0.004 --edge 0 --backend static --threads 24 --window-log data/windows_M_uniform_static_24.log"
balance,M_uniform,3,static,24,64,-,0,128x128,32,7200,2226431,209504,1973828,43099,1493.681,0.20746,4820.3,703.162,756.276,22.106,1.3610,1.1624,0.0000,0,0.000,0.487,60a8e001da9a7f7c,17772953456538336080,0,46356,"data/citysim-bench run --city 128x128 --load-state data/M_uniform_0700.state --duration 2h --peak 0 --floor 0.004 --edge 0 --backend static --threads 24 --window-log data/windows_M_uniform_static_24.log"
balance,M_uniform,1,balanced,24,64,cars,1,128x128,32,7200,2226431,209504,1973828,43099,1498.583,0.20814,4804.5,705.688,759.135,30.501,1.3581,1.1475,0.0001,23,0.000,0.505,60a8e001da9a7f7c,17772953456538336080,0,46092,"data/citysim-bench run --city 128x128 --load-state data/M_uniform_0700.state --duration 2h --peak 0 --floor 0.004 --edge 0 --backend balanced --cost cars --rebalance-every 1 --threads 24 --window-log data/windows_M_uniform_balanced-cars-every1_24.log"
balance,M_uniform,2,balanced,24,64,cars,1,128x128,32,7200,2226431,209504,1973828,43099,1470.910,0.20429,4894.9,690.193,745.526,19.655,1.3453,1.1547,0.0001,23,0.000,0.541,60a8e001da9a7f7c,17772953456538336080,0,46348,"data/citysim-bench run --city 128x128 --load-state data/M_uniform_0700.state --duration 2h --peak 0 --floor 0.004 --edge 0 --backend balanced --cost cars --rebalance-every 1 --threads 24 --window-log data/windows_M_uniform_balanced-cars-every1_24.log"
balance,M_uniform,3,balanced,24,64,cars,1,128x128,32,7200,2226431,209504,1973828,43099,1465.771,0.20358,4912.1,690.664,740.866,20.744,1.3413,1.1553,0.0001,23,0.000,0.508,60a8e001da9a7f7c,17772953456538336080,0,46316,"data/citysim-bench run --city 128x128 --load-state data/M_uniform_0700.state --duration 2h --peak 0 --floor 0.004 --edge 0 --backend balanced --cost cars --rebalance-every 1 --threads 24 --window-log data/windows_M_uniform_balanced-cars-every1_24.log"
balance,M_uniform,1,balanced,24,64,cars,0,128x128,32,7200,2226431,209504,1973828,43099,1490.757,0.20705,4829.8,702.408,753.959,21.849,1.3481,1.1457,0.0000,0,0.000,0.503,60a8e001da9a7f7c,17772953456538336080,0,46308,"data/citysim-bench run --city 128x128 --load-state data/M_uniform_0700.state --duration 2h --peak 0 --floor 0.004 --edge 0 --backend balanced --cost cars --rebalance-every 0 --threads 24 --window-log data/windows_M_uniform_balanced-cars-every0_24.log"
balance,M_uniform,2,balanced,24,64,cars,0,128x128,32,7200,2226431,209504,1973828,43099,1469.264,0.20406,4900.4,694.517,740.952,21.529,1.3458,1.1531,0.0000,0,0.000,0.490,60a8e001da9a7f7c,17772953456538336080,0,46332,"data/citysim-bench run --city 128x128 --load-state data/M_uniform_0700.state --duration 2h --peak 0 --floor 0.004 --edge 0 --backend balanced --cost cars --rebalance-every 0 --threads 24 --window-log data/windows_M_uniform_balanced-cars-every0_24.log"
balance,M_uniform,3,balanced,24,64,cars,0,128x128,32,7200,2226431,209504,1973828,43099,1481.135,0.20571,4861.1,698.261,749.806,23.402,1.3526,1.1540,0.0000,0,0.000,0.534,60a8e001da9a7f7c,17772953456538336080,0,46328,"data/citysim-bench run --city 128x128 --load-state data/M_uniform_0700.state --duration 2h --peak 0 --floor 0.004 --edge 0 --backend balanced --cost cars --rebalance-every 0 --threads 24 --window-log data/windows_M_uniform_balanced-cars-every0_24.log"
balance,M_uniform,1,balanced,24,64,time,1,128x128,32,7200,2226431,209504,1973828,43099,1526.011,0.21195,4718.2,716.220,775.773,23.598,1.3879,1.1617,0.0004,23,0.000,0.485,60a8e001da9a7f7c,17772953456538336080,0,46388,"data/citysim-bench run --city 128x128 --load-state data/M_uniform_0700.state --duration 2h --peak 0 --floor 0.004 --edge 0 --backend balanced --cost time --rebalance-every 1 --threads 24 --window-log data/windows_M_uniform_balanced-time-every1_24.log"
balance,M_uniform,2,balanced,24,64,time,1,128x128,32,7200,2226431,209504,1973828,43099,1510.605,0.20981,4766.3,707.857,769.216,19.491,1.3882,1.1842,0.0004,23,0.000,0.748,60a8e001da9a7f7c,17772953456538336080,0,46376,"data/citysim-bench run --city 128x128 --load-state data/M_uniform_0700.state --duration 2h --peak 0 --floor 0.004 --edge 0 --backend balanced --cost time --rebalance-every 1 --threads 24 --window-log data/windows_M_uniform_balanced-time-every1_24.log"
balance,M_uniform,3,balanced,24,64,time,1,128x128,32,7200,2226431,209504,1973828,43099,1519.758,0.21108,4737.6,712.938,773.290,19.758,1.3946,1.2114,0.0005,23,0.000,0.496,60a8e001da9a7f7c,17772953456538336080,0,46388,"data/citysim-bench run --city 128x128 --load-state data/M_uniform_0700.state --duration 2h --peak 0 --floor 0.004 --edge 0 --backend balanced --cost time --rebalance-every 1 --threads 24 --window-log data/windows_M_uniform_balanced-time-every1_24.log"
balance,M_uniform,1,balanced,24,64,time,12,128x128,32,7200,2226431,209504,1973828,43099,1497.662,0.20801,4807.5,707.561,756.774,20.358,1.3700,1.1774,0.0000,1,0.000,0.501,60a8e001da9a7f7c,17772953456538336080,0,46240,"data/citysim-bench run --city 128x128 --load-state data/M_uniform_0700.state --duration 2h --peak 0 --floor 0.004 --edge 0 --backend balanced --cost time --rebalance-every 12 --threads 24 --window-log data/windows_M_uniform_balanced-time-every12_24.log"
balance,M_uniform,2,balanced,24,64,time,12,128x128,32,7200,2226431,209504,1973828,43099,1489.527,0.20688,4833.7,701.298,754.130,20.244,1.3655,1.1615,0.0000,1,0.000,0.482,60a8e001da9a7f7c,17772953456538336080,0,46076,"data/citysim-bench run --city 128x128 --load-state data/M_uniform_0700.state --duration 2h --peak 0 --floor 0.004 --edge 0 --backend balanced --cost time --rebalance-every 12 --threads 24 --window-log data/windows_M_uniform_balanced-time-every12_24.log"
balance,M_uniform,3,balanced,24,64,time,12,128x128,32,7200,2226431,209504,1973828,43099,1474.265,0.20476,4883.8,696.496,744.241,20.025,1.3511,1.1560,0.0000,1,0.000,0.493,60a8e001da9a7f7c,17772953456538336080,0,46352,"data/citysim-bench run --city 128x128 --load-state data/M_uniform_0700.state --duration 2h --peak 0 --floor 0.004 --edge 0 --backend balanced --cost time --rebalance-every 12 --threads 24 --window-log data/windows_M_uniform_balanced-time-every12_24.log"
balance,M_uniform,1,rayon,24,64,-,0,128x128,32,7200,2226431,209504,1973828,43099,6961.664,0.96690,1034.2,3510.036,3438.312,4910.507,1.3682,1.1993,0.9246,0,0.000,0.462,60a8e001da9a7f7c,17772953456538336080,0,46268,"data/citysim-bench run --city 128x128 --load-state data/M_uniform_0700.state --duration 2h --peak 0 --floor 0.004 --edge 0 --backend rayon --threads 24 --window-log data/windows_M_uniform_rayon_24.log"
balance,M_uniform,2,rayon,24,64,-,0,128x128,32,7200,2226431,209504,1973828,43099,6918.813,0.96095,1040.6,3481.936,3423.350,4869.764,1.3619,1.1936,0.9246,0,0.000,0.485,60a8e001da9a7f7c,17772953456538336080,0,46332,"data/citysim-bench run --city 128x128 --load-state data/M_uniform_0700.state --duration 2h --peak 0 --floor 0.004 --edge 0 --backend rayon --threads 24 --window-log data/windows_M_uniform_rayon_24.log"
balance,M_uniform,3,rayon,24,64,-,0,128x128,32,7200,2226431,209504,1973828,43099,6915.574,0.96050,1041.1,3455.362,3447.703,4923.333,1.3783,1.2042,0.9240,0,0.000,0.474,60a8e001da9a7f7c,17772953456538336080,0,46312,"data/citysim-bench run --city 128x128 --load-state data/M_uniform_0700.state --duration 2h --peak 0 --floor 0.004 --edge 0 --backend rayon --threads 24 --window-log data/windows_M_uniform_rayon_24.log"
balance,M_uniform,1,static,32,64,-,0,128x128,32,7200,2226431,209504,1973828,43099,10651.248,1.47934,676.0,5277.587,5310.705,7189.653,3.2487,1.1394,0.0000,0,0.000,0.465,60a8e001da9a7f7c,17772953456538336080,0,46324,"data/citysim-bench run --city 128x128 --load-state data/M_uniform_0700.state --duration 2h --peak 0 --floor 0.004 --edge 0 --backend static --threads 32 --window-log data/windows_M_uniform_static_32.log"
balance,M_uniform,2,static,32,64,-,0,128x128,32,7200,2226431,209504,1973828,43099,8118.682,1.12759,886.8,3967.765,4092.194,5163.541,2.8839,1.1388,0.0000,0,0.000,0.457,60a8e001da9a7f7c,17772953456538336080,0,46388,"data/citysim-bench run --city 128x128 --load-state data/M_uniform_0700.state --duration 2h --peak 0 --floor 0.004 --edge 0 --backend static --threads 32 --window-log data/windows_M_uniform_static_32.log"
balance,M_uniform,3,static,32,64,-,0,128x128,32,7200,2226431,209504,1973828,43099,10479.704,1.45551,687.0,5286.735,5131.354,7039.139,3.2676,1.1492,0.0000,0,0.000,0.493,60a8e001da9a7f7c,17772953456538336080,0,46372,"data/citysim-bench run --city 128x128 --load-state data/M_uniform_0700.state --duration 2h --peak 0 --floor 0.004 --edge 0 --backend static --threads 32 --window-log data/windows_M_uniform_static_32.log"
balance,M_uniform,1,balanced,32,64,cars,1,128x128,32,7200,2226431,209504,1973828,43099,7333.098,1.01849,981.8,3549.099,3724.047,4611.613,2.7236,1.1355,0.0001,23,0.000,0.486,60a8e001da9a7f7c,17772953456538336080,0,46108,"data/citysim-bench run --city 128x128 --load-state data/M_uniform_0700.state --duration 2h --peak 0 --floor 0.004 --edge 0 --backend balanced --cost cars --rebalance-every 1 --threads 32 --window-log data/windows_M_uniform_balanced-cars-every1_32.log"
balance,M_uniform,2,balanced,32,64,cars,1,128x128,32,7200,2226431,209504,1973828,43099,6302.470,0.87534,1142.4,3062.104,3180.502,3834.750,2.5275,1.1347,0.0001,23,0.000,0.506,60a8e001da9a7f7c,17772953456538336080,0,46268,"data/citysim-bench run --city 128x128 --load-state data/M_uniform_0700.state --duration 2h --peak 0 --floor 0.004 --edge 0 --backend balanced --cost cars --rebalance-every 1 --threads 32 --window-log data/windows_M_uniform_balanced-cars-every1_32.log"
balance,M_uniform,3,balanced,32,64,cars,1,128x128,32,7200,2226431,209504,1973828,43099,4661.199,0.64739,1544.7,2203.753,2398.316,2574.624,2.2360,1.1301,0.0001,23,0.000,0.495,60a8e001da9a7f7c,17772953456538336080,0,46332,"data/citysim-bench run --city 128x128 --load-state data/M_uniform_0700.state --duration 2h --peak 0 --floor 0.004 --edge 0 --backend balanced --cost cars --rebalance-every 1 --threads 32 --window-log data/windows_M_uniform_balanced-cars-every1_32.log"
balance,M_uniform,1,balanced,32,64,cars,0,128x128,32,7200,2226431,209504,1973828,43099,8175.448,1.13548,880.7,4118.283,3997.492,5231.260,2.9567,1.3006,0.0000,0,0.000,0.501,60a8e001da9a7f7c,17772953456538336080,0,46332,"data/citysim-bench run --city 128x128 --load-state data/M_uniform_0700.state --duration 2h --peak 0 --floor 0.004 --edge 0 --backend balanced --cost cars --rebalance-every 0 --threads 32 --window-log data/windows_M_uniform_balanced-cars-every0_32.log"
balance,M_uniform,2,balanced,32,64,cars,0,128x128,32,7200,2226431,209504,1973828,43099,9112.500,1.26562,790.1,4300.268,4739.642,6106.281,2.9800,1.2228,0.0000,0,0.000,0.537,60a8e001da9a7f7c,17772953456538336080,0,46360,"data/citysim-bench run --city 128x128 --load-state data/M_uniform_0700.state --duration 2h --peak 0 --floor 0.004 --edge 0 --backend balanced --cost cars --rebalance-every 0 --threads 32 --window-log data/windows_M_uniform_balanced-cars-every0_32.log"
balance,M_uniform,3,balanced,32,64,cars,0,128x128,32,7200,2226431,209504,1973828,43099,7074.677,0.98259,1017.7,3583.967,3425.737,4419.728,2.7324,1.2050,0.0000,0,0.000,0.520,60a8e001da9a7f7c,17772953456538336080,0,46392,"data/citysim-bench run --city 128x128 --load-state data/M_uniform_0700.state --duration 2h --peak 0 --floor 0.004 --edge 0 --backend balanced --cost cars --rebalance-every 0 --threads 32 --window-log data/windows_M_uniform_balanced-cars-every0_32.log"
balance,M_uniform,1,balanced,32,64,time,1,128x128,32,7200,2226431,209504,1973828,43099,12652.329,1.75727,569.1,6266.254,6315.931,9036.671,3.4233,1.2772,0.0005,23,0.000,0.473,60a8e001da9a7f7c,17772953456538336080,0,46300,"data/citysim-bench run --city 128x128 --load-state data/M_uniform_0700.state --duration 2h --peak 0 --floor 0.004 --edge 0 --backend balanced --cost time --rebalance-every 1 --threads 32 --window-log data/windows_M_uniform_balanced-time-every1_32.log"
balance,M_uniform,2,balanced,32,64,time,1,128x128,32,7200,2226431,209504,1973828,43099,17250.510,2.39590,417.4,8982.369,8195.123,12322.606,4.2234,1.3862,0.0007,23,0.000,0.557,60a8e001da9a7f7c,17772953456538336080,0,46380,"data/citysim-bench run --city 128x128 --load-state data/M_uniform_0700.state --duration 2h --peak 0 --floor 0.004 --edge 0 --backend balanced --cost time --rebalance-every 1 --threads 32 --window-log data/windows_M_uniform_balanced-time-every1_32.log"
balance,M_uniform,3,balanced,32,64,time,1,128x128,32,7200,2226431,209504,1973828,43099,12192.876,1.69345,590.5,5986.198,6140.765,8436.138,3.4692,1.2223,0.0004,23,0.000,0.509,60a8e001da9a7f7c,17772953456538336080,0,46320,"data/citysim-bench run --city 128x128 --load-state data/M_uniform_0700.state --duration 2h --peak 0 --floor 0.004 --edge 0 --backend balanced --cost time --rebalance-every 1 --threads 32 --window-log data/windows_M_uniform_balanced-time-every1_32.log"
balance,M_uniform,1,balanced,32,64,time,12,128x128,32,7200,2226431,209504,1973828,43099,13552.772,1.88233,531.3,6758.971,6713.443,9620.335,3.6156,1.2437,0.0000,1,0.000,0.459,60a8e001da9a7f7c,17772953456538336080,0,46292,"data/citysim-bench run --city 128x128 --load-state data/M_uniform_0700.state --duration 2h --peak 0 --floor 0.004 --edge 0 --backend balanced --cost time --rebalance-every 12 --threads 32 --window-log data/windows_M_uniform_balanced-time-every12_32.log"
balance,M_uniform,2,balanced,32,64,time,12,128x128,32,7200,2226431,209504,1973828,43099,9915.193,1.37711,726.2,4952.053,4889.070,6722.288,3.0411,1.1620,0.0000,1,0.000,0.486,60a8e001da9a7f7c,17772953456538336080,0,46348,"data/citysim-bench run --city 128x128 --load-state data/M_uniform_0700.state --duration 2h --peak 0 --floor 0.004 --edge 0 --backend balanced --cost time --rebalance-every 12 --threads 32 --window-log data/windows_M_uniform_balanced-time-every12_32.log"
balance,M_uniform,3,balanced,32,64,time,12,128x128,32,7200,2226431,209504,1973828,43099,8694.798,1.20761,828.1,4308.948,4314.858,5785.814,2.8901,1.1724,0.0000,1,0.000,0.480,60a8e001da9a7f7c,17772953456538336080,0,46332,"data/citysim-bench run --city 128x128 --load-state data/M_uniform_0700.state --duration 2h --peak 0 --floor 0.004 --edge 0 --backend balanced --cost time --rebalance-every 12 --threads 32 --window-log data/windows_M_uniform_balanced-time-every12_32.log"
balance,M_uniform,1,rayon,32,64,-,0,128x128,32,7200,2226431,209504,1973828,43099,15362.286,2.13365,468.7,7683.730,7661.922,13141.715,1.7259,1.2293,0.9488,0,0.000,0.523,60a8e001da9a7f7c,17772953456538336080,0,46628,"data/citysim-bench run --city 128x128 --load-state data/M_uniform_0700.state --duration 2h --peak 0 --floor 0.004 --edge 0 --backend rayon --threads 32 --window-log data/windows_M_uniform_rayon_32.log"
balance,M_uniform,2,rayon,32,64,-,0,128x128,32,7200,2226431,209504,1973828,43099,14511.161,2.01544,496.2,7208.585,7287.061,12467.592,1.7141,1.2317,0.9488,0,0.000,0.505,60a8e001da9a7f7c,17772953456538336080,0,46560,"data/citysim-bench run --city 128x128 --load-state data/M_uniform_0700.state --duration 2h --peak 0 --floor 0.004 --edge 0 --backend rayon --threads 32 --window-log data/windows_M_uniform_rayon_32.log"
balance,M_uniform,3,rayon,32,64,-,0,128x128,32,7200,2226431,209504,1973828,43099,16273.438,2.26020,442.4,8116.776,8140.416,14169.706,1.7668,1.2429,0.9488,0,0.000,0.483,60a8e001da9a7f7c,17772953456538336080,0,46588,"data/citysim-bench run --city 128x128 --load-state data/M_uniform_0700.state --duration 2h --peak 0 --floor 0.004 --edge 0 --backend rayon --threads 32 --window-log data/windows_M_uniform_rayon_32.log"
balance,L_rush,1,static,16,64,-,0,512x512,32,3600,26479706,371941,25043548,1064217,49106.099,13.64058,73.3,27290.726,21803.636,90.091,1.3554,1.2116,0.0000,0,0.000,3.989,f743c74038f9e812,1607232597772452496,0,567308,"data/citysim-bench run --city 512x512 --load-state data/L_rush_0700.state --duration 1h  --backend static --threads 16 --window-log data/windows_L_rush_static_16.log"
balance,L_rush,1,balanced,16,64,cars,1,512x512,32,3600,26479706,371941,25043548,1064217,45820.728,12.72798,78.6,24661.639,21139.649,92.491,1.2623,1.1320,0.0001,11,0.000,5.557,f743c74038f9e812,1607232597772452496,0,567332,"data/citysim-bench run --city 512x512 --load-state data/L_rush_0700.state --duration 1h  --backend balanced --cost cars --rebalance-every 1 --threads 16 --window-log data/windows_L_rush_balanced-cars-every1_16.log"
balance,L_rush,1,balanced,16,64,cars,0,512x512,32,3600,26479706,371941,25043548,1064217,43777.250,12.16035,82.2,23894.249,19870.015,85.374,1.2526,1.1094,0.0000,0,0.000,3.752,f743c74038f9e812,1607232597772452496,0,567056,"data/citysim-bench run --city 512x512 --load-state data/L_rush_0700.state --duration 1h  --backend balanced --cost cars --rebalance-every 0 --threads 16 --window-log data/windows_L_rush_balanced-cars-every0_16.log"
balance,L_rush,1,balanced,16,64,time,1,512x512,32,3600,26479706,371941,25043548,1064217,43915.215,12.19867,82.0,23726.911,20175.159,92.907,1.2131,1.0345,0.0001,11,0.000,4.040,f743c74038f9e812,1607232597772452496,0,567092,"data/citysim-bench run --city 512x512 --load-state data/L_rush_0700.state --duration 1h  --backend balanced --cost time --rebalance-every 1 --threads 16 --window-log data/windows_L_rush_balanced-time-every1_16.log"
balance,L_rush,1,balanced,16,64,time,12,512x512,32,3600,26479706,371941,25043548,1064217,44862.508,12.46181,80.2,24731.883,20116.135,80.596,1.2469,1.1059,0.0000,0,0.000,3.577,f743c74038f9e812,1607232597772452496,0,567228,"data/citysim-bench run --city 512x512 --load-state data/L_rush_0700.state --duration 1h  --backend balanced --cost time --rebalance-every 12 --threads 16 --window-log data/windows_L_rush_balanced-time-every12_16.log"
balance,L_rush,1,rayon,16,64,-,0,512x512,32,3600,26479706,371941,25043548,1064217,42552.032,11.82001,84.6,22885.382,19654.982,6067.243,1.0215,1.0155,0.8959,0,0.000,4.673,f743c74038f9e812,1607232597772452496,0,567008,"data/citysim-bench run --city 512x512 --load-state data/L_rush_0700.state --duration 1h  --backend rayon --threads 16 --window-log data/windows_L_rush_rayon_16.log"
balance,L_rush,1,static,32,64,-,0,512x512,32,3600,26479706,371941,25043548,1064217,66433.354,18.45371,54.2,34361.921,32027.252,9638.182,2.3297,1.3188,0.0000,0,0.000,5.336,f743c74038f9e812,1607232597772452496,0,567348,"data/citysim-bench run --city 512x512 --load-state data/L_rush_0700.state --duration 1h  --backend static --threads 32 --window-log data/windows_L_rush_static_32.log"
balance,L_rush,1,balanced,32,64,cars,1,512x512,32,3600,26479706,371941,25043548,1064217,59354.284,16.48730,60.7,29941.587,29357.978,9098.473,2.0901,1.1884,0.0001,11,0.000,6.045,f743c74038f9e812,1607232597772452496,0,567324,"data/citysim-bench run --city 512x512 --load-state data/L_rush_0700.state --duration 1h  --backend balanced --cost cars --rebalance-every 1 --threads 32 --window-log data/windows_L_rush_balanced-cars-every1_32.log"
balance,L_rush,1,balanced,32,64,cars,0,512x512,32,3600,26479706,371941,25043548,1064217,59381.342,16.49482,60.6,30836.926,28499.359,9261.419,2.1054,1.1711,0.0000,0,0.000,6.259,f743c74038f9e812,1607232597772452496,0,567308,"data/citysim-bench run --city 512x512 --load-state data/L_rush_0700.state --duration 1h  --backend balanced --cost cars --rebalance-every 0 --threads 32 --window-log data/windows_L_rush_balanced-cars-every0_32.log"
balance,L_rush,1,balanced,32,64,time,1,512x512,32,3600,26479706,371941,25043548,1064217,61201.582,17.00044,58.8,31411.840,29748.502,10477.051,2.1095,1.1234,0.0003,11,0.000,5.428,f743c74038f9e812,1607232597772452496,0,567336,"data/citysim-bench run --city 512x512 --load-state data/L_rush_0700.state --duration 1h  --backend balanced --cost time --rebalance-every 1 --threads 32 --window-log data/windows_L_rush_balanced-time-every1_32.log"
balance,L_rush,1,balanced,32,64,time,12,512x512,32,3600,26479706,371941,25043548,1064217,57922.170,16.08949,62.2,29814.892,28062.926,8289.046,2.0769,1.1684,0.0000,0,0.000,6.391,f743c74038f9e812,1607232597772452496,0,567204,"data/citysim-bench run --city 512x512 --load-state data/L_rush_0700.state --duration 1h  --backend balanced --cost time --rebalance-every 12 --threads 32 --window-log data/windows_L_rush_balanced-time-every12_32.log"
balance,L_rush,1,rayon,32,64,-,0,512x512,32,3600,26479706,371941,25043548,1064217,45031.534,12.50876,79.9,23635.216,21381.370,16071.949,1.2228,1.1689,0.9478,0,0.000,4.528,f743c74038f9e812,1607232597772452496,0,567332,"data/citysim-bench run --city 512x512 --load-state data/L_rush_0700.state --duration 1h  --backend rayon --threads 32 --window-log data/windows_L_rush_rayon_32.log"
balance,L_event,1,static,16,64,-,0,512x512,32,3600,26479706,371941,25043548,1064217,50486.934,14.02415,71.3,28003.009,22472.050,93.105,1.3620,1.2250,0.0000,0,0.000,3.599,f743c74038f9e812,1607232597772452496,0,567228,"data/citysim-bench run --city 512x512 --load-state data/L_rush_0700.state --duration 1h --event 384,384,08:00,60 --backend static --threads 16 --window-log data/windows_L_event_static_16.log"
balance,L_event,1,balanced,16,64,cars,1,512x512,32,3600,26479706,371941,25043548,1064217,47716.286,13.25452,75.4,25523.027,22172.218,162.111,1.2629,1.1156,0.0001,11,0.000,5.114,f743c74038f9e812,1607232597772452496,0,567280,"data/citysim-bench run --city 512x512 --load-state data/L_rush_0700.state --duration 1h --event 384,384,08:00,60 --backend balanced --cost cars --rebalance-every 1 --threads 16 --window-log data/windows_L_event_balanced-cars-every1_16.log"
balance,L_event,1,balanced,16,64,cars,0,512x512,32,3600,26479706,371941,25043548,1064217,46094.193,12.80394,78.1,25225.851,20854.935,86.822,1.2505,1.1046,0.0000,0,0.000,4.878,f743c74038f9e812,1607232597772452496,0,567224,"data/citysim-bench run --city 512x512 --load-state data/L_rush_0700.state --duration 1h --event 384,384,08:00,60 --backend balanced --cost cars --rebalance-every 0 --threads 16 --window-log data/windows_L_event_balanced-cars-every0_16.log"
balance,L_event,1,balanced,16,64,time,1,512x512,32,3600,26479706,371941,25043548,1064217,44364.675,12.32352,81.1,23945.097,20406.502,92.055,1.2077,1.0337,0.0001,11,0.000,3.889,f743c74038f9e812,1607232597772452496,0,567280,"data/citysim-bench run --city 512x512 --load-state data/L_rush_0700.state --duration 1h --event 384,384,08:00,60 --backend balanced --cost time --rebalance-every 1 --threads 16 --window-log data/windows_L_event_balanced-time-every1_16.log"
balance,L_event,1,balanced,16,64,time,12,512x512,32,3600,26479706,371941,25043548,1064217,45589.951,12.66388,79.0,24932.780,20643.285,84.164,1.2509,1.1128,0.0000,0,0.000,4.378,f743c74038f9e812,1607232597772452496,0,567280,"data/citysim-bench run --city 512x512 --load-state data/L_rush_0700.state --duration 1h --event 384,384,08:00,60 --backend balanced --cost time --rebalance-every 12 --threads 16 --window-log data/windows_L_event_balanced-time-every12_16.log"
balance,L_event,1,rayon,16,64,-,0,512x512,32,3600,26479706,371941,25043548,1064217,43000.788,11.94466,83.7,23039.666,19948.626,6049.498,1.0212,1.0154,0.8970,0,0.000,3.536,f743c74038f9e812,1607232597772452496,0,567308,"data/citysim-bench run --city 512x512 --load-state data/L_rush_0700.state --duration 1h --event 384,384,08:00,60 --backend rayon --threads 16 --window-log data/windows_L_event_rayon_16.log"
balance,L_event,1,static,32,64,-,0,512x512,32,3600,26479706,371941,25043548,1064217,54968.767,15.26910,65.5,28336.133,26592.212,9026.572,1.9817,1.2762,0.0000,0,0.000,5.334,f743c74038f9e812,1607232597772452496,0,567352,"data/citysim-bench run --city 512x512 --load-state data/L_rush_0700.state --duration 1h --event 384,384,08:00,60 --backend static --threads 32 --window-log data/windows_L_event_static_32.log"
balance,L_event,1,balanced,32,64,cars,1,512x512,32,3600,26479706,371941,25043548,1064217,51954.938,14.43193,69.3,25905.722,25997.842,8557.081,1.8798,1.1683,0.0001,11,0.000,4.284,f743c74038f9e812,1607232597772452496,0,567292,"data/citysim-bench run --city 512x512 --load-state data/L_rush_0700.state --duration 1h --event 384,384,08:00,60 --backend balanced --cost cars --rebalance-every 1 --threads 32 --window-log data/windows_L_event_balanced-cars-every1_32.log"
balance,L_event,1,balanced,32,64,cars,0,512x512,32,3600,26479706,371941,25043548,1064217,49548.283,13.76341,72.7,25098.407,24402.793,7817.886,1.8388,1.1683,0.0000,0,0.000,5.258,f743c74038f9e812,1607232597772452496,0,567292,"data/citysim-bench run --city 512x512 --load-state data/L_rush_0700.state --duration 1h --event 384,384,08:00,60 --backend balanced --cost cars --rebalance-every 0 --threads 32 --window-log data/windows_L_event_balanced-cars-every0_32.log"
balance,L_event,1,balanced,32,64,time,1,512x512,32,3600,26479706,371941,25043548,1064217,57968.424,16.10234,62.1,29532.771,28390.714,10802.966,2.0321,1.1225,0.0004,11,0.000,5.416,f743c74038f9e812,1607232597772452496,0,566976,"data/citysim-bench run --city 512x512 --load-state data/L_rush_0700.state --duration 1h --event 384,384,08:00,60 --backend balanced --cost time --rebalance-every 1 --threads 32 --window-log data/windows_L_event_balanced-time-every1_32.log"
balance,L_event,1,balanced,32,64,time,12,512x512,32,3600,26479706,371941,25043548,1064217,53453.124,14.84809,67.3,27142.256,26260.588,9059.632,1.9379,1.1647,0.0000,0,0.000,4.605,f743c74038f9e812,1607232597772452496,0,567284,"data/citysim-bench run --city 512x512 --load-state data/L_rush_0700.state --duration 1h --event 384,384,08:00,60 --backend balanced --cost time --rebalance-every 12 --threads 32 --window-log data/windows_L_event_balanced-time-every12_32.log"
balance,L_event,1,rayon,32,64,-,0,512x512,32,3600,26479706,371941,25043548,1064217,39322.906,10.92303,91.5,20785.808,18523.484,13341.877,1.2107,1.1643,0.9484,0,0.000,4.662,f743c74038f9e812,1607232597772452496,0,567280,"data/citysim-bench run --city 512x512 --load-state data/L_rush_0700.state --duration 1h --event 384,384,08:00,60 --backend rayon --threads 32 --window-log data/windows_L_event_rayon_32.log"
